any,66,174,187,197,205,212,229,236,261,262,276,277,287,293,318,328,339,362,366,381,441,467,504,536,562,640,655,772,782,784,817,818,821,841,850,966,1050,1133,1161,1174,1179,1211,1226,1305,1310,1362,1444,1481,1540,1541,1567,1568,1572,1664,1696,1781,1806,1807,1902,2009,2015,2062,2101,2164,2230,2273,2274,2299,2310,2312,2350,2376,2430,2466,2542,2604,2700,2710,2779,2807,2851,2854,2879,2904,2913,2921,2998,3045,3064,3088,3125,3126,3191,3215,3224,3285,3314,3350,3365,3394,3400,3401,3409,3434,3439,3490,3517,3529,3530,3533,3592,3613,3671,3680,3710,3733,3737,3757,3759,3760,3791,3804,3830,3906,3918,3947,3980,4003,4008,4141,4148,4198,4262,4314,4371,4458,4472,4579,4596,4604,4640,4661,4678,4700,4723,4724,4739,4821,4846,4866,4867,4871,4873,4874,4904,4913,4926,4944,4962,4963,5021,5022,5058,5059,5060,5061,5100,5101,5129,5174,5194,5210,5247,5259,5308,5361,5378,5386,5401,5407,5493,5500,5525,5540,5548,5580,5608,5647,5693,5710,5732,5748,5831,5845,5863,5899,5911,5943,5953,5958,6054,6106,6183,6259,6266,6268,6301,6312,6334,6335,6369,6380,6419,6488,6505,6543,6650,6678,6789,6792,6807,6893,6901,6959,7029,7033,7079,7095,7104,7131,7160,7224,7250,7284,7318,7330,7342,7392,7432,7464,7465,7478,7596,7616,7623,7649,7651,7652,7694,7718,7729,7743,7754,7770,7785,7797,7810,7888,7941,7949,7950,7951,7988,7989,8017,8034,8052,8064,10020,10027,10032,10082,10111,10133,10135,10149,10165,10221,10224,10227,10239,10242,10272,10320,10321,10337,10340,10369,10371,10404,10427,10448,10453,10473,10486,10512,10535,10553,10559,10566,10568,10582,10594,10601,10602,10632,10634,10641,10705,10730,10754,10786,10808,10840,10842,10844,10856,10859,10879,10880,10931,10932,10933,11040,11047,11058,11059,11090,11103,11116,11127,11128,11144,11152,11156,11166,11230,11270,11277,11297,11305,11344,11366,11376,11447,11451,11455,11459,11469,11480,11488,11490,11495,11525,11530,11539,11566,11570,11579,11592,11632,11650,11665,11687,11720,11723,11746,11776,11824,11825,11830,11856,11923,11927,11937,11961,11967,11969,11995,12001,12019,12034,12098,12117,12144,12172,12196,12201,12209,12257,12275,12283,12344,12429,12436,12537,12539,12568,12689,12699,12710,12725,12734,12784,12852,12913,13049,13082,13090,13210,13324,13326,13401,13446,13451,13593,13600,13601,13623,13667,13668,13703,13721,13845,13964,13982,14048,14116,14144,14299,14339,14434,14529,14952,15080,15198,15201,15309,15575,15593,15735,15743,15746,15747,15865,16063,16106,16255,16330,16331,16396,16491,16555,16565,16566,16587,16588,16875,16918,17175,17243,17312,17314,17467,17647,17655,17683,17706,17730,17738,17852,17919,17990,18112,18263,18886,18895,18910,19025,19106,19123,19196,19213,19239,19314,19397,19593,19611,19656,19826,19875,19923,19931,19948,20080,20152,20174,20210,20421,20705,21013,21220,21555,21576,21647,21648,21705,21710,21712,22007,22135,22168,22192,22193,22386,22387,22433,22571,22585,22637,22669,22719,22812,22942,23322,23465,23727,23730,23736,23787,23794,23830,24270,24316,24317,24488,24544,24570,24572,24831,24878,24893,24926,25026,25317,25335,25336,25340,25582,25824,25895,26157,26160,26302,26316,26350,26361,26449,26577,26627,26628,26642,26655,26708,26709,26898,27050,27053,27066,27350,27375,27397,27472,27547,27805,27934,28068,28087,28166,28451,28601,28744,28775,28829,29280,29295,29323,29646,30010,30163,30367,30402,30549,30594,30775,30944,31064,31065,31071,31289,31345,31505,31542,31598,31659,31878,31987,32047,32048,32049,32059,32061,32220,32225,32235,32777,32808,32849,32962,32991,33311,33404,33466,33708,33815,33898,34162,34432,34676,34735,34956,35736,35809
Y,199,269,229,249,,219,209,219,229,299,249,249,189,219,219,219,229,239,219,239,219,199,289,239,189,,199,209,199,,269,199,269,209,199,239,,249,199,229,219,,229,239,249,159,189,209,199,219,189,279,199,219,189,199,189,249,229,,289,189,199,170,189,219,239,239,239,199,219,199,209,189,249,179,,199,189,189,,199,189,179,199,189,189,189,199,219,199,229,189,229,219,189,249,179,219,249,189,249,249,199,189,219,199,289,,249,199,199,239,179,219,199,199,239,219,219,,189,189,189,199,289,199,219,239,,189,219,189,219,239,205,199,189,179,219,249,189,,239,189,179,199,279,199,259,189,189,199,,279,,199,199,,229,205,279,199,265,199,199,189,199,189,189,199,199,219,199,189,189,199,189,169,189,249,189,239,249,189,249,199,189,189,239,239,199,229,239,199,219,199,239,199,199,199,269,229,189,239,219,199,229,199,239,199,189,279,199,189,239,,329,249,199,189,239,265,229,239,199,199,,289,219,229,169,199,239,,239,189,259,239,199,219,,219,189,199,249,279,169,199,219,159,199,249,219,199,249,189,189,170,249,199,189,249,229,289,189,179,249,189,189,189,239,239,265,219,289,189,189,169,239,239,289,189,,209,199,209,189,219,189,199,289,199,189,229,189,199,189,199,239,199,,229,249,,219,239,199,269,179,219,259,219,189,219,189,209,249,189,,,239,189,189,199,289,,249,189,239,179,,239,,219,179,,239,219,279,189,205,249,189,,159,219,189,239,189,219,189,199,249,219,199,189,239,279,249,249,189,279,239,189,249,199,,179,239,249,259,229,239,169,199,219,259,179,189,199,249,219,229,279,259,239,239,249,239,199,269,299,239,189,219,229,209,179,219,,279,239,170,229,249,199,189,179,279,239,239,239,229,,199,239,279,229,279,219,199,,189,229,179,189,179,189,,199,239,239,199,249,189,170,229,,239,229,149,189,219,239,,209,259,179,209,259,199,249,199,229,199,219,269,239,229,,239,219,269,205,199,189,199,229,189,289,279,199,189,179,169,199,239,239,199,189,199,229,219,209,189,259,,259,249,199,279,229,179,189,189,199,229,189,249,189,179,259,,269,199,189,,179,259,189,259,209,219,189,189,239,189,189,219,199,199,189,189,219,199,269,229,189,219,199,189,219,239,239,279,179,249,179,199,219,179,,209,,259,199,229,189,199,189,239,209,189,249,219,239,159,229,189,189,239,239,,,199,239,179,189,199,249,189,189,199,189,239,189,,239,239,239,189,189,179,189,199,239,,199,189,189,,219,239,229,,199,249,209,249,229,199,179,179,,239,199,,,,249,249,,,249,269,199,179,189,205,199,169,189,189,239,199,269,219,239,179,189,189,179
Y,289,389,289,359,,289,299,279,,389,359,369,299,349,269,329,399,289,319,349,289,329,379,349,299,,349,339,319,,369,329,399,339,249,289,,349,299,329,299,,329,329,349,269,269,339,299,299,299,359,299,319,289,329,279,379,349,,379,289,299,289,289,289,349,359,339,289,299,299,349,279,359,289,,279,279,299,,289,299,299,299,289,,289,289,299,329,329,249,319,299,289,339,269,289,359,299,389,329,259,289,349,329,379,,,289,299,359,299,329,299,329,299,279,329,,289,289,329,329,379,349,289,339,,289,279,299,339,339,349,299,289,289,289,339,319,,289,289,279,289,399,299,329,299,279,299,,299,,299,289,,319,339,299,289,350,299,289,299,329,319,259,299,289,279,229,279,,299,299,259,289,359,289,349,359,279,,299,279,289,339,339,299,,289,359,279,309,359,299,289,279,389,,279,359,279,299,289,319,359,319,299,299,289,279,359,,429,339,289,299,359,350,289,349,299,289,,419,349,349,279,319,339,,289,289,359,319,299,289,,339,299,299,,399,279,299,319,259,289,,329,289,349,299,289,289,349,289,289,359,,379,289,269,349,279,329,279,339,329,350,319,379,299,299,269,339,289,379,279,,319,269,299,319,329,299,329,379,279,289,329,299,319,299,329,359,299,,349,349,,319,359,289,389,279,329,319,339,289,299,289,299,339,289,,,329,279,299,299,389,,329,289,359,279,,329,,329,269,,329,319,399,269,329,389,299,,269,299,289,339,329,289,279,309,349,299,299,279,,359,,359,279,399,339,289,349,329,,279,,329,389,329,339,279,279,329,379,239,279,289,339,299,,299,369,339,289,339,329,319,379,399,359,299,299,339,299,289,289,,299,339,259,329,339,269,289,259,299,289,339,329,289,,299,289,399,,419,319,299,,289,289,279,299,269,299,,279,359,339,299,,289,289,279,,329,389,219,279,299,339,,329,389,279,329,319,329,349,299,289,299,299,389,,289,,339,349,379,359,299,299,289,329,299,389,299,269,289,269,259,329,329,289,299,319,279,319,329,299,299,359,,339,349,299,299,399,289,289,269,289,,289,369,299,269,319,,389,289,289,,289,349,289,389,349,319,279,289,359,279,,289,279,279,319,289,319,259,389,269,279,279,319,269,279,379,289,299,279,319,279,299,329,269,,289,,339,299,369,299,299,289,289,359,,349,329,289,259,329,279,289,339,349,,,289,339,259,279,299,339,289,299,289,289,359,289,,339,339,,279,279,269,279,299,289,,299,289,299,,289,289,,,329,299,299,349,,299,289,289,,359,299,,,,359,,,,349,389,329,269,289,359,299,269,299,289,349,329,389,329,339,279,299,299,289
Y,229,279,239,289,,229,229,229,259,319,289,290,199,289,239,239,275,249,239,289,229,239,299,289,199,,229,289,219,,279,249,279,289,219,249,,279,229,259,229,,239,269,259,189,219,249,229,249,199,289,219,239,199,249,199,279,249,,299,199,219,190,199,229,249,319,249,219,249,209,289,219,289,199,,219,199,199,,219,199,239,229,199,199,199,229,249,239,269,199,239,229,219,259,199,229,289,219,279,259,219,199,279,239,299,,259,239,219,319,219,249,229,239,249,239,239,,199,199,199,239,299,249,229,269,,199,229,199,239,269,249,219,199,199,259,279,199,,249,199,199,219,289,209,279,209,209,219,,289,,229,214,,239,249,289,219,275,219,229,199,239,199,199,219,219,229,219,219,199,229,199,249,199,289,199,269,269,219,259,229,230,199,269,249,239,259,249,249,229,209,319,239,239,229,279,259,219,259,229,229,239,229,259,239,199,289,219,199,319,,359,269,219,209,319,275,239,289,229,239,,295,249,249,249,249,249,,249,199,269,249,209,239,,259,199,249,259,289,269,219,229,189,209,259,249,249,279,199,199,190,259,239,199,279,259,299,199,219,259,199,199,199,249,269,275,239,299,199,199,189,249,249,299,199,,239,219,229,199,239,199,239,299,249,199,259,199,219,199,239,309,219,,269,269,,239,249,229,279,249,249,279,259,199,229,209,229,259,219,,,239,199,199,219,299,,259,209,319,199,,249,,249,199,,269,239,289,199,249,289,209,,189,229,199,249,199,229,219,219,259,229,239,199,259,289,259,269,199,289,249,199,289,239,,199,259,259,279,249,249,249,219,249,279,199,199,219,259,249,259,289,309,259,249,269,269,219,279,319,259,209,239,259,229,199,249,,289,269,190,279,259,239,199,199,289,249,249,269,239,,219,249,289,259,295,249,229,,199,239,189,199,199,199,,209,319,249,219,259,199,199,239,,269,279,199,219,239,249,,239,279,199,239,269,239,259,219,239,229,229,279,259,239,,269,249,279,249,219,199,239,269,199,299,289,219,199,199,199,239,269,249,229,199,239,239,249,239,199,279,,269,279,209,289,279,189,199,219,209,259,199,289,209,199,279,,279,279,199,,189,279,209,279,249,249,219,199,319,219,199,229,219,219,199,199,229,219,279,239,199,229,239,199,229,279,249,289,199,259,199,219,239,199,,229,,269,229,249,219,229,219,249,259,199,279,239,249,189,239,199,199,249,289,,,229,249,199,219,229,259,199,199,229,199,259,199,,259,269,259,199,219,199,199,279,249,,209,199,229,,239,249,259,,239,269,249,259,259,219,279,199,,319,219,,,,279,259,,,269,279,239,189,209,249,219,189,199,199,249,239,279,249,249,199,199,209,189
Y,349,439,339,399,,379,359,329,369,459,399,455,339,439,339,379,499,349,399,399,339,379,439,399,359,,399,439,389,,429,379,499,439,329,349,,449,359,399,339,,379,429,369,359,319,399,359,369,359,439,349,399,359,379,339,419,399,,439,359,349,310,319,339,419,399,359,349,369,339,439,339,399,329,,329,339,339,,369,369,339,329,329,319,310,349,359,379,419,339,359,339,319,399,329,339,399,339,439,349,329,319,399,379,439,,369,349,349,399,329,379,339,379,349,359,359,,329,319,359,379,439,399,379,429,,310,329,369,379,369,389,349,349,310,359,449,339,,349,359,329,319,499,349,399,339,339,339,,379,,359,359,,389,389,419,349,375,349,349,359,379,369,329,349,319,339,299,339,329,359,359,339,359,399,319,399,419,339,369,329,359,309,429,359,349,369,349,399,329,349,399,349,349,339,439,369,339,399,329,339,319,339,399,359,359,419,339,309,399,,499,399,359,339,399,435,339,439,339,349,,525,389,449,339,359,369,,339,319,399,349,339,329,,399,369,359,369,499,339,349,349,359,339,369,379,349,369,369,319,310,369,349,319,439,369,439,369,339,399,309,359,309,359,429,425,399,439,359,369,309,359,349,439,300,,349,339,359,339,379,369,379,439,339,309,399,359,339,359,379,399,349,,369,369,,379,379,349,439,339,349,379,399,329,339,349,359,399,319,,,379,319,369,349,439,,369,339,399,329,,399,,379,349,,429,379,499,339,389,439,349,,359,339,319,359,359,359,339,399,399,349,339,299,369,399,369,399,359,499,359,319,399,379,,329,369,379,439,399,399,339,339,379,439,319,349,339,399,419,369,419,399,399,349,379,429,339,439,459,399,339,349,399,359,329,359,,419,429,319,399,399,359,309,339,419,349,359,429,349,,349,349,499,369,525,359,359,,319,339,300,369,319,359,,339,399,359,339,369,309,319,419,,429,459,329,339,359,359,,349,439,329,399,379,379,399,349,339,339,339,439,369,319,,429,399,439,389,349,359,349,419,369,439,419,329,359,299,329,379,429,349,349,369,319,379,379,399,369,429,,369,449,339,419,499,389,359,359,339,369,359,399,339,299,389,,439,339,329,,329,369,349,439,399,379,339,309,399,339,319,329,319,319,369,329,339,319,439,349,309,329,349,319,329,439,349,419,329,369,349,339,379,329,,379,,399,339,399,369,339,349,349,399,329,399,379,349,359,349,309,359,359,399,,,349,359,329,339,359,399,369,359,359,329,399,309,,399,399,369,309,339,329,309,369,349,,339,319,379,,319,349,369,,379,379,399,399,369,339,349,329,,399,349,,,,379,369,,,379,439,379,389,349,389,349,329,369,319,369,379,439,399,399,329,359,349,329
Y,529,659,529,619,,529,569,539,529,669,629,600,519,669,559,519,659,579,599,599,529,629,659,599,549,,659,639,579,,659,649,659,639,499,579,,599,569,659,499,,519,609,629,539,529,599,569,579,549,659,539,599,549,649,499,649,659,,629,549,539,529,519,499,599,639,539,549,539,529,639,529,629,489,,519,549,519,,579,549,519,529,508,569,529,529,529,649,599,539,599,559,519,589,559,519,629,529,629,579,559,519,649,649,629,,519,539,539,639,559,649,519,649,579,549,569,,508,519,559,649,659,599,529,609,,529,539,529,629,629,629,539,589,529,539,599,529,,579,549,499,519,599,559,659,529,499,489,,649,,549,519,,559,629,559,499,650,549,529,549,649,549,499,539,519,529,559,529,575,569,549,599,549,659,499,579,619,529,529,549,589,499,609,539,529,519,579,569,539,489,639,599,529,499,659,549,559,649,539,519,529,499,679,529,549,559,509,499,639,,699,589,499,529,639,655,529,639,499,549,,659,629,589,579,539,569,,499,499,679,579,529,559,,679,529,629,529,599,599,539,499,509,529,529,599,549,619,549,529,529,559,539,529,619,529,659,529,519,659,499,529,499,539,609,655,599,659,549,539,479,539,579,659,529,,509,499,569,519,519,529,649,659,569,499,649,549,479,549,599,639,539,,619,629,,519,579,529,659,599,569,619,659,569,559,529,569,589,529,,,559,529,579,539,659,,599,529,639,559,,629,,599,499,,609,519,599,479,629,639,529,,539,529,519,539,559,569,529,629,589,519,529,499,529,679,519,649,569,599,539,529,679,649,,549,529,629,649,659,579,579,499,599,629,559,569,509,589,549,519,549,639,629,579,599,609,499,689,669,629,529,549,679,589,479,549,,549,609,559,649,649,549,499,499,559,579,539,609,529,,539,579,599,529,659,559,569,,559,539,529,549,569,549,,499,639,599,519,539,499,549,549,,609,679,489,529,559,599,,509,629,549,629,599,649,569,539,519,499,529,689,519,519,,609,689,659,629,559,549,549,599,529,659,559,499,549,499,529,649,609,579,599,549,499,589,599,559,529,659,,629,599,549,559,629,499,549,529,529,529,499,629,529,559,619,,639,639,499,,529,599,529,689,649,579,529,499,639,529,575,499,519,519,549,529,559,559,649,529,499,539,559,529,539,659,579,549,559,659,499,529,519,499,,529,,589,499,639,539,479,589,579,689,569,589,519,579,539,579,499,549,539,619,,,529,569,489,529,569,629,529,549,529,539,659,499,,629,589,529,499,529,499,499,559,579,,529,529,579,,519,579,519,,649,589,569,589,519,499,639,529,,639,539,,,,589,529,,,599,689,649,499,529,599,539,559,539,529,579,649,659,599,629,559,549,529,499
Y,539,659,559,569,,559,539,589,589,649,599,629,539,639,579,569,639,599,569,569,559,549,649,569,569,,599,639,589,,659,599,639,639,529,599,,599,579,589,539,,569,659,579,519,489,599,579,559,569,659,589,569,569,599,579,629,599,,619,569,589,520,529,559,619,629,589,539,599,569,639,569,599,529,,559,549,549,,579,559,529,519,599,579,549,539,499,599,599,559,559,569,559,579,499,599,599,559,589,559,529,559,589,599,629,,589,509,589,629,549,599,519,599,629,539,599,,589,559,559,599,649,599,559,659,,549,589,549,619,579,649,589,549,549,509,599,549,,599,549,499,559,779,589,619,549,479,529,,599,,549,505,,599,649,569,519,595,569,539,559,599,529,499,589,579,559,549,569,589,579,599,579,599,579,499,579,629,569,589,519,549,569,659,589,529,579,619,589,589,529,629,629,539,579,629,569,499,599,589,539,569,549,629,549,589,549,539,549,629,,699,569,529,549,619,595,529,639,539,509,,669,649,599,579,529,569,,579,489,619,629,569,539,,619,559,559,589,779,599,589,519,549,549,549,569,549,599,529,589,549,599,509,489,619,569,649,529,549,589,549,569,549,589,659,595,569,649,569,519,529,589,599,649,499,,529,539,539,579,569,529,599,649,549,549,599,579,529,599,549,599,589,,579,579,,569,579,539,669,579,599,549,589,539,529,569,569,579,529,,,599,519,559,589,649,,599,539,629,599,,619,,569,529,,659,569,779,519,649,659,579,,509,559,559,589,539,559,569,569,589,529,529,529,589,619,589,599,559,779,589,569,629,599,,589,599,569,659,599,629,579,529,599,649,529,549,559,589,599,569,549,629,599,599,599,659,529,669,659,619,569,529,619,569,529,509,,549,659,549,619,619,579,569,499,537,599,589,659,559,,589,599,779,589,669,529,579,,589,559,499,559,529,589,,469,629,599,549,579,549,549,559,,659,619,489,569,579,629,,529,629,599,599,619,599,599,589,529,529,529,659,579,559,,659,599,659,649,579,589,509,599,559,599,549,529,539,549,509,599,659,599,629,529,559,559,569,579,539,659,,579,599,569,579,639,539,559,529,569,599,539,619,569,629,579,,639,609,579,,499,599,569,679,589,599,569,569,629,569,589,569,599,539,559,569,599,629,629,539,549,589,559,579,589,629,599,549,599,619,549,529,549,519,,559,,579,529,619,519,539,549,599,619,579,569,549,599,509,599,549,539,589,589,,,539,589,499,569,579,629,519,569,559,579,599,549,,599,569,579,549,569,529,549,529,599,,549,549,539,,589,599,559,,599,569,579,579,519,559,609,529,,629,589,,,,619,629,,,619,659,599,559,549,649,589,509,559,589,599,599,679,589,589,599,589,579,499
Y,139,179,129,199,,129,149,159,149,189,199,149,139,189,129,149,189,149,149,199,129,139,199,199,149,,149,189,149,,179,139,199,189,119,149,,169,119,199,139,,149,169,199,139,119,139,119,139,149,179,139,149,149,139,149,189,199,,189,149,139,129,159,129,139,229,119,129,139,149,189,149,199,159,,139,159,139,,129,139,159,129,129,129,129,139,149,139,189,129,129,149,139,139,129,129,199,149,179,129,119,159,199,139,189,,169,169,139,229,119,139,149,139,149,119,129,,129,139,149,139,199,189,129,169,,129,159,159,179,189,169,139,129,129,149,169,129,,149,149,129,149,139,139,179,149,179,119,,119,,159,149,,169,169,149,139,129,159,139,149,139,139,129,139,139,119,129,149,139,119,149,129,149,199,129,129,179,149,159,129,139,169,169,119,129,149,149,189,159,159,229,139,139,119,169,159,119,189,159,139,159,129,199,159,149,149,159,169,219,,250,129,139,149,219,100,119,189,139,149,,189,169,159,129,149,129,,139,119,229,149,159,129,,179,149,119,159,139,129,139,129,139,149,159,149,159,179,139,129,129,129,149,119,169,159,199,149,159,199,169,149,169,119,169,100,149,199,149,159,139,119,149,199,129,,159,119,149,159,159,149,139,199,119,169,199,149,129,149,139,219,139,,219,199,,149,149,139,169,129,129,199,199,139,100,149,149,139,129,,,139,149,139,139,189,,189,149,229,159,,179,,159,149,,169,149,139,139,169,189,159,,139,139,149,119,149,129,149,149,139,139,119,169,149,199,159,199,119,139,119,149,219,139,,159,159,179,179,169,129,139,169,149,169,129,139,139,129,129,159,149,229,199,149,139,169,119,179,189,169,149,139,179,149,169,149,,149,169,129,219,179,139,169,129,149,149,119,169,129,,139,149,139,149,189,139,119,,129,129,139,139,159,149,,179,229,129,129,159,169,129,119,,169,219,139,149,159,129,,159,179,159,169,139,139,129,139,129,129,100,179,159,139,,169,199,169,169,159,149,149,179,149,189,149,129,149,129,139,139,169,149,139,149,139,129,149,169,159,179,,199,169,149,149,199,139,149,139,159,159,169,229,159,119,159,,169,129,149,,129,199,149,169,189,149,149,169,229,149,129,129,159,129,139,129,149,119,179,129,169,159,149,129,159,179,149,149,159,199,139,139,149,139,,129,,129,119,179,169,119,129,149,199,129,139,149,149,139,119,169,149,119,199,,,139,129,139,149,119,169,149,149,149,139,199,169,,199,129,169,169,149,149,169,169,149,,149,139,159,,159,149,149,,139,179,169,139,149,139,129,139,,229,139,,,,129,159,,,149,169,139,149,149,169,139,119,149,129,119,139,179,169,149,159,149,149,139
Y,219,299,199,319,,269,239,239,219,239,319,210,199,269,199,269,325,169,215,319,199,200,329,319,229,,249,269,239,,299,239,325,269,249,169,,219,229,259,219,,269,200,269,209,199,219,229,219,229,319,199,215,229,239,139,319,279,,299,229,199,230,249,239,240,299,269,199,219,229,269,239,319,199,,139,199,249,,199,179,179,209,249,189,230,219,250,239,269,219,199,229,119,229,175,199,319,229,319,249,149,119,289,239,299,,219,249,199,299,189,239,200,239,159,199,239,,239,139,209,239,329,259,269,200,,230,239,219,259,219,239,199,199,249,249,219,130,,169,229,189,129,259,199,269,229,180,219,,229,,190,179,,259,239,209,219,225,199,219,229,239,179,189,199,119,199,219,239,189,229,229,199,229,269,189,229,299,239,219,200,250,200,200,269,189,239,159,269,239,209,299,229,219,199,299,219,175,269,239,219,119,200,279,190,229,239,249,200,299,,349,229,199,229,299,240,199,269,209,249,,335,239,200,199,259,279,,199,199,279,159,229,179,,259,179,189,219,259,199,199,229,209,229,239,249,249,319,179,229,230,239,249,199,299,219,329,199,199,279,200,229,200,269,200,225,215,329,229,219,229,269,169,329,175,,219,219,239,119,249,219,239,329,219,200,259,229,200,229,200,299,199,,219,219,,249,249,219,300,199,229,279,269,179,180,229,239,229,179,,,219,189,179,199,319,,259,229,299,239,,259,,249,219,,200,269,259,219,279,319,229,,219,199,119,269,239,199,239,215,229,169,209,209,219,299,219,259,229,259,269,119,279,239,,239,219,279,319,269,240,199,199,269,319,199,229,249,229,250,219,209,299,259,169,249,200,200,269,219,289,229,200,259,239,199,249,,209,200,239,259,279,219,200,179,229,169,269,279,199,,199,169,259,219,335,250,229,,229,249,175,179,219,229,,180,299,229,200,219,200,230,250,,200,279,219,239,249,239,,219,339,239,269,249,239,240,199,219,200,189,299,219,119,,279,269,319,239,199,229,249,269,179,339,219,199,239,199,149,239,200,169,200,179,129,199,249,269,199,319,,269,219,229,209,325,219,229,199,229,219,200,319,229,159,180,,269,199,199,,179,239,229,250,279,249,239,200,299,239,189,219,129,229,179,229,229,180,299,199,200,239,249,119,239,319,169,209,239,259,209,209,269,179,,269,,229,200,259,199,199,199,169,279,189,229,269,169,209,229,200,229,269,319,,,219,239,179,239,229,269,249,229,190,229,259,200,,269,229,219,200,239,219,200,250,169,,229,229,259,,119,169,219,,239,269,279,229,259,119,139,179,,299,199,,,,249,219,,,249,269,239,219,229,239,199,149,179,229,229,239,299,279,200,239,229,229,199
Y,459,579,429,539,,419,499,399,449,599,539,499,419,489,459,469,539,419,499,539,439,529,589,539,479,,489,499,459,,559,559,525,439,439,419,,489,499,529,399,,479,449,449,419,449,459,499,459,479,559,469,499,469,559,429,589,539,,569,479,469,429,429,449,439,519,399,419,469,469,479,429,539,439,,399,449,439,,419,429,369,389,469,439,449,459,469,559,499,399,479,449,429,539,419,449,539,449,549,489,429,399,549,559,569,,429,479,469,519,399,559,329,559,429,499,479,,459,449,459,559,589,519,399,459,,439,419,459,349,459,389,469,419,449,449,489,419,,419,469,439,439,539,469,539,449,409,399,,479,,419,399,,479,369,399,429,495,459,459,479,559,399,429,469,429,419,439,429,439,499,449,459,449,549,419,539,569,429,429,399,479,399,469,399,389,429,429,519,399,459,519,449,459,449,559,479,419,539,399,399,399,379,549,389,459,419,399,389,519,,599,539,389,449,519,510,429,529,399,459,,525,349,439,469,449,479,,439,399,549,419,449,489,,539,419,499,449,539,479,469,369,419,459,449,499,469,419,399,489,439,489,469,389,549,399,589,469,399,499,389,439,399,399,449,515,499,589,469,459,369,399,419,589,399,,449,429,499,429,459,459,559,589,439,389,529,459,399,469,519,519,469,,449,459,,469,469,459,579,459,489,549,529,459,389,449,499,539,469,,,449,399,419,469,559,,549,449,519,449,,539,,499,439,,459,469,539,359,389,559,459,,439,379,439,399,459,399,429,489,539,349,359,439,419,549,449,549,439,539,399,429,549,559,,409,439,529,539,529,429,469,469,499,549,399,419,389,539,399,429,399,519,529,419,479,459,399,589,589,539,449,339,539,499,439,449,,379,459,449,549,539,319,399,449,419,419,399,449,449,,469,419,539,399,525,499,499,,459,429,399,429,449,469,,449,519,449,389,459,389,449,449,,449,549,359,429,449,469,,449,549,419,519,459,559,449,469,449,379,399,549,399,399,,469,539,549,349,459,459,469,499,399,599,409,419,479,389,439,559,449,419,449,399,399,469,499,499,459,549,,469,489,469,399,525,419,469,389,469,439,389,539,459,469,449,,599,489,449,,399,439,449,569,539,499,429,399,519,429,449,449,429,449,399,459,449,469,549,429,399,399,459,399,399,549,419,379,419,549,419,349,469,439,,399,,539,389,529,479,419,399,419,539,439,539,459,419,419,449,399,459,399,539,,,459,469,449,429,499,499,459,479,379,459,539,389,,539,539,439,399,429,459,389,449,419,,449,469,499,,399,419,399,,559,549,499,539,419,429,479,429,,519,469,,,,469,419,,,469,589,559,399,449,349,469,419,429,459,479,559,549,499,499,449,459,449,469
